time	V(n002)	I(L1)
8.807387438440310e-002	5.194132e-002	7.078408e-004
8.808091850321360e-002	3.659249e-002	1.029111e-003
8.808520792695808e-002	2.491513e-002	1.173122e-003
8.808800153607548e-002	1.639876e-002	1.235498e-003
8.809007234244777e-002	9.792048e-003	1.263630e-003
8.809223882766941e-002	2.749289e-003	1.275882e-003
8.809506241242811e-002	-6.450812e-003	1.269424e-003
8.809776142749914e-002	-1.505973e-002	1.237119e-003
8.810213983730990e-002	-2.800922e-002	1.129106e-003
8.810913145794180e-002	-4.522236e-002	8.568320e-004
8.811706986371004e-002	-5.903270e-002	4.462611e-004
8.812228045093350e-002	-6.368495e-002	1.320778e-004
8.812616474320771e-002	-6.396136e-002	-1.152327e-004
8.813013480407372e-002	-6.118262e-002	-3.611477e-004
8.813637438440303e-002	-5.194132e-002	-7.078408e-004
8.814341850321358e-002	-3.659249e-002	-1.029111e-003
8.814770792695813e-002	-2.491513e-002	-1.173122e-003
8.815050153607551e-002	-1.639876e-002	-1.235498e-003
8.815257234244779e-002	-9.792048e-003	-1.263630e-003
8.815473882766942e-002	-2.749289e-003	-1.275882e-003
8.815756241242810e-002	6.450812e-003	-1.269424e-003
8.816026142749914e-002	1.505973e-002	-1.237119e-003
8.816463983730988e-002	2.800922e-002	-1.129106e-003
8.817163145794178e-002	4.522236e-002	-8.568320e-004
8.817956986371001e-002	5.903270e-002	-4.462611e-004
8.818478045093348e-002	6.368495e-002	-1.320778e-004
8.818866474320762e-002	6.396136e-002	1.152327e-004
8.819263480407374e-002	6.118262e-002	3.611477e-004
8.819887438440292e-002	5.194132e-002	7.078408e-004
8.820591850321355e-002	3.659249e-002	1.029111e-003
8.821020792695819e-002	2.491513e-002	1.173122e-003
8.821300153607554e-002	1.639876e-002	1.235498e-003
8.821507234244781e-002	9.792048e-003	1.263630e-003
8.821723882766942e-002	2.749289e-003	1.275882e-003
8.822006241242812e-002	-6.450812e-003	1.269424e-003
8.822276142749916e-002	-1.505973e-002	1.237119e-003
8.822713983730991e-002	-2.800922e-002	1.129106e-003
8.823413145794183e-002	-4.522236e-002	8.568320e-004
8.824206986371004e-002	-5.903270e-002	4.462611e-004
8.824728045093351e-002	-6.368495e-002	1.320778e-004
8.825116474320767e-002	-6.396136e-002	-1.152327e-004
8.825513480407378e-002	-6.118262e-002	-3.611477e-004
8.826137438440296e-002	-5.194132e-002	-7.078408e-004
8.826841850321357e-002	-3.659249e-002	-1.029111e-003
8.827270792695818e-002	-2.491513e-002	-1.173122e-003
8.827550153607554e-002	-1.639876e-002	-1.235498e-003
8.827757234244781e-002	-9.792048e-003	-1.263630e-003
8.827973882766943e-002	-2.749289e-003	-1.275882e-003
8.828256241242811e-002	6.450812e-003	-1.269424e-003
8.828526142749917e-002	1.505973e-002	-1.237119e-003
8.828963983730993e-002	2.800922e-002	-1.129106e-003
8.829663145794187e-002	4.522236e-002	-8.568320e-004
8.830456986371008e-002	5.903270e-002	-4.462611e-004
8.830978045093353e-002	6.368495e-002	-1.320778e-004
8.831366474320770e-002	6.396136e-002	1.152327e-004
8.831763480407377e-002	6.118262e-002	3.611477e-004
8.832387438440299e-002	5.194132e-002	7.078408e-004
8.833091850321358e-002	3.659249e-002	1.029111e-003
8.833520792695818e-002	2.491513e-002	1.173122e-003
8.833800153607554e-002	1.639876e-002	1.235498e-003
8.834007234244781e-002	9.792048e-003	1.263630e-003
8.834223882766942e-002	2.749289e-003	1.275882e-003
8.834506241242811e-002	-6.450812e-003	1.269424e-003
8.834776142749914e-002	-1.505973e-002	1.237119e-003
8.835213983730990e-002	-2.800922e-002	1.129106e-003
8.835913145794180e-002	-4.522236e-002	8.568320e-004
8.836706986371003e-002	-5.903270e-002	4.462611e-004
8.837228045093348e-002	-6.368495e-002	1.320778e-004
8.837616474320770e-002	-6.396136e-002	-1.152327e-004
8.838013480407370e-002	-6.118262e-002	-3.611477e-004
8.838637438440300e-002	-5.194132e-002	-7.078408e-004
8.839341850321354e-002	-3.659249e-002	-1.029111e-003
8.839770792695810e-002	-2.491513e-002	-1.173122e-003
8.840050153607548e-002	-1.639876e-002	-1.235498e-003
8.840257234244776e-002	-9.792048e-003	-1.263630e-003
8.840473882766937e-002	-2.749289e-003	-1.275882e-003
8.840756241242809e-002	6.450812e-003	-1.269424e-003
8.841026142749912e-002	1.505973e-002	-1.237119e-003
8.841463983730986e-002	2.800922e-002	-1.129106e-003
8.842163145794175e-002	4.522236e-002	-8.568320e-004
8.842956986370998e-002	5.903270e-002	-4.462611e-004
8.843478045093343e-002	6.368495e-002	-1.320778e-004
8.843866474320763e-002	6.396136e-002	1.152327e-004
8.844263480407368e-002	6.118262e-002	3.611477e-004
8.844887438440295e-002	5.194132e-002	7.078408e-004
8.845591850321352e-002	3.659249e-002	1.029111e-003
8.846020792695811e-002	2.491513e-002	1.173122e-003
8.846300153607548e-002	1.639876e-002	1.235498e-003
8.846507234244777e-002	9.792048e-003	1.263630e-003
8.846723882766940e-002	2.749289e-003	1.275882e-003
8.847006241242811e-002	-6.450812e-003	1.269424e-003
8.847276142749914e-002	-1.505973e-002	1.237119e-003
8.847713983730990e-002	-2.800922e-002	1.129106e-003
8.848413145794180e-002	-4.522236e-002	8.568320e-004
8.849206986371004e-002	-5.903270e-002	4.462611e-004
8.849728045093351e-002	-6.368495e-002	1.320778e-004
8.850116474320771e-002	-6.396136e-002	-1.152327e-004
8.850513480407374e-002	-6.118262e-002	-3.611477e-004
8.851137438440303e-002	-5.194132e-002	-7.078408e-004
8.851841850321360e-002	-3.659249e-002	-1.029111e-003
8.852270792695814e-002	-2.491513e-002	-1.173122e-003
8.852550153607552e-002	-1.639876e-002	-1.235498e-003
8.852757234244781e-002	-9.792048e-003	-1.263630e-003
8.852973882766943e-002	-2.749289e-003	-1.275882e-003
8.853256241242812e-002	6.450812e-003	-1.269424e-003
8.853526142749917e-002	1.505973e-002	-1.237119e-003
8.853963983730993e-002	2.800922e-002	-1.129106e-003
8.854663145794187e-002	4.522236e-002	-8.568320e-004
8.855456986371009e-002	5.903270e-002	-4.462611e-004
8.855978045093356e-002	6.368495e-002	-1.320778e-004
8.856366474320773e-002	6.396136e-002	1.152327e-004
8.856763480407381e-002	6.118262e-002	3.611477e-004
8.857387438440302e-002	5.194132e-002	7.078408e-004
8.858091850321362e-002	3.659249e-002	1.029111e-003
8.858520792695819e-002	2.491513e-002	1.173122e-003
8.858800153607555e-002	1.639876e-002	1.235498e-003
8.859007234244781e-002	9.792048e-003	1.263630e-003
8.859223882766944e-002	2.749289e-003	1.275882e-003
8.859506241242812e-002	-6.450812e-003	1.269424e-003
8.859776142749917e-002	-1.505973e-002	1.237119e-003
8.860213983730993e-002	-2.800922e-002	1.129106e-003
8.860913145794185e-002	-4.522236e-002	8.568320e-004
8.861706986371006e-002	-5.903270e-002	4.462611e-004
8.862228045093351e-002	-6.368495e-002	1.320778e-004
8.862616474320767e-002	-6.396136e-002	-1.152327e-004
8.863013480407375e-002	-6.118262e-002	-3.611477e-004
8.863637438440296e-002	-5.194132e-002	-7.078408e-004
8.864341850321356e-002	-3.659249e-002	-1.029111e-003
8.864770792695817e-002	-2.491513e-002	-1.173122e-003
8.865050153607552e-002	-1.639876e-002	-1.235498e-003
8.865257234244781e-002	-9.792048e-003	-1.263630e-003
8.865473882766944e-002	-2.749289e-003	-1.275882e-003
8.865756241242812e-002	6.450812e-003	-1.269424e-003
8.866026142749917e-002	1.505973e-002	-1.237119e-003
8.866463983730993e-002	2.800922e-002	-1.129106e-003
8.867163145794187e-002	4.522236e-002	-8.568320e-004
8.867956986371008e-002	5.903270e-002	-4.462611e-004
8.868478045093352e-002	6.368495e-002	-1.320778e-004
8.868866474320773e-002	6.396136e-002	1.152327e-004
8.869263480407373e-002	6.118262e-002	3.611477e-004
8.869887438440303e-002	5.194132e-002	7.078408e-004
8.870591850321358e-002	3.659249e-002	1.029111e-003
8.871020792695812e-002	2.491513e-002	1.173122e-003
8.871300153607550e-002	1.639876e-002	1.235498e-003
8.871507234244778e-002	9.792048e-003	1.263630e-003
8.871723882766941e-002	2.749289e-003	1.275882e-003
8.872006241242811e-002	-6.450812e-003	1.269424e-003
8.872276142749914e-002	-1.505973e-002	1.237119e-003
8.872713983730990e-002	-2.800922e-002	1.129106e-003
8.873413145794180e-002	-4.522236e-002	8.568320e-004
8.874206986371004e-002	-5.903270e-002	4.462611e-004
8.874728045093348e-002	-6.368495e-002	1.320778e-004
8.875116474320771e-002	-6.396136e-002	-1.152327e-004
8.875513480407370e-002	-6.118262e-002	-3.611477e-004
8.876137438440304e-002	-5.194132e-002	-7.078408e-004
8.876841850321357e-002	-3.659249e-002	-1.029111e-003
8.877270792695810e-002	-2.491513e-002	-1.173122e-003
8.877550153607548e-002	-1.639876e-002	-1.235498e-003
8.877757234244776e-002	-9.792048e-003	-1.263630e-003
8.877973882766937e-002	-2.749289e-003	-1.275882e-003
8.878256241242809e-002	6.450812e-003	-1.269424e-003
8.878526142749912e-002	1.505973e-002	-1.237119e-003
8.878963983730986e-002	2.800922e-002	-1.129106e-003
8.879663145794176e-002	4.522236e-002	-8.568320e-004
8.880456986370997e-002	5.903270e-002	-4.462611e-004
8.880978045093345e-002	6.368495e-002	-1.320778e-004
8.881366474320759e-002	6.396136e-002	1.152327e-004
8.881763480407372e-002	6.118262e-002	3.611477e-004
8.882387438440288e-002	5.194132e-002	7.078408e-004
8.883091850321351e-002	3.659249e-002	1.029111e-003
8.883520792695818e-002	2.491513e-002	1.173122e-003
8.883800153607555e-002	1.639876e-002	1.235498e-003
8.884007234244783e-002	9.792048e-003	1.263630e-003
8.884223882766948e-002	2.749289e-003	1.275882e-003
8.884506241242814e-002	-6.450812e-003	1.269424e-003
8.884776142749920e-002	-1.505973e-002	1.237119e-003
8.885213983730998e-002	-2.800922e-002	1.129106e-003
8.885913145794193e-002	-4.522236e-002	8.568320e-004
8.886706986371015e-002	-5.903270e-002	4.462611e-004
8.887228045093359e-002	-6.368495e-002	1.320778e-004
8.887616474320781e-002	-6.396136e-002	-1.152327e-004
8.888013480407381e-002	-6.118262e-002	-3.611477e-004
8.888637438440313e-002	-5.194132e-002	-7.078408e-004
8.889341850321367e-002	-3.659249e-002	-1.029111e-003
8.889770792695816e-002	-2.491513e-002	-1.173122e-003
8.890050153607554e-002	-1.639876e-002	-1.235498e-003
8.890257234244781e-002	-9.792048e-003	-1.263630e-003
8.890473882766942e-002	-2.749289e-003	-1.275882e-003
8.890756241242812e-002	6.450812e-003	-1.269424e-003
8.891026142749915e-002	1.505973e-002	-1.237119e-003
8.891463983730991e-002	2.800922e-002	-1.129106e-003
8.892163145794182e-002	4.522236e-002	-8.568320e-004
8.892956986371003e-002	5.903270e-002	-4.462611e-004
8.893478045093350e-002	6.368495e-002	-1.320778e-004
8.893866474320762e-002	6.396136e-002	1.152327e-004
8.894263480407377e-002	6.118262e-002	3.611477e-004
8.894887438440290e-002	5.194132e-002	7.078408e-004
8.895591850321354e-002	3.659249e-002	1.029111e-003
8.896020792695822e-002	2.491513e-002	1.173122e-003
8.896300153607557e-002	1.639876e-002	1.235498e-003
8.896507234244783e-002	9.792048e-003	1.263630e-003
8.896723882766945e-002	2.749289e-003	1.275882e-003
8.897006241242812e-002	-6.450812e-003	1.269424e-003
8.897276142749917e-002	-1.505973e-002	1.237119e-003
8.897713983730994e-002	-2.800922e-002	1.129106e-003
8.898413145794187e-002	-4.522236e-002	8.568320e-004
8.899206986371010e-002	-5.903270e-002	4.462611e-004
8.899728045093354e-002	-6.368495e-002	1.320778e-004
8.900116474320777e-002	-6.396136e-002	-1.152327e-004
8.900513480407375e-002	-6.118262e-002	-3.611477e-004
8.901137438440307e-002	-5.194132e-002	-7.078408e-004
8.901841850321360e-002	-3.659249e-002	-1.029111e-003
8.902270792695811e-002	-2.491513e-002	-1.173122e-003
8.902550153607550e-002	-1.639876e-002	-1.235498e-003
8.902757234244778e-002	-9.792048e-003	-1.263630e-003
8.902973882766939e-002	-2.749289e-003	-1.275882e-003
8.903256241242810e-002	6.450812e-003	-1.269424e-003
8.903526142749914e-002	1.505973e-002	-1.237119e-003
8.903963983730988e-002	2.800922e-002	-1.129106e-003
8.904663145794178e-002	4.522236e-002	-8.568320e-004
8.905456986371001e-002	5.903270e-002	-4.462611e-004
8.905978045093346e-002	6.368495e-002	-1.320778e-004
8.906366474320768e-002	6.396136e-002	1.152327e-004
8.906763480407369e-002	6.118262e-002	3.611477e-004
8.907387438440299e-002	5.194132e-002	7.078408e-004
8.908091850321354e-002	3.659249e-002	1.029111e-003
8.908520792695809e-002	2.491513e-002	1.173122e-003
8.908800153607548e-002	1.639876e-002	1.235498e-003
8.909007234244777e-002	9.792048e-003	1.263630e-003
8.909223882766940e-002	2.749289e-003	1.275882e-003
8.909506241242811e-002	-6.450812e-003	1.269424e-003
8.909776142749916e-002	-1.505973e-002	1.237119e-003
8.910213983730991e-002	-2.800922e-002	1.129106e-003
8.910913145794183e-002	-4.522236e-002	8.568320e-004
8.911706986371007e-002	-5.903270e-002	4.462611e-004
8.912228045093351e-002	-6.368495e-002	1.320778e-004
8.912616474320777e-002	-6.396136e-002	-1.152327e-004
8.913013480407372e-002	-6.118262e-002	-3.611477e-004
8.913637438440310e-002	-5.194132e-002	-7.078408e-004
8.914341850321361e-002	-3.659249e-002	-1.029111e-003
8.914770792695809e-002	-2.491513e-002	-1.173122e-003
8.915050153607548e-002	-1.639876e-002	-1.235498e-003
8.915257234244776e-002	-9.792048e-003	-1.263630e-003
8.915473882766938e-002	-2.749289e-003	-1.275882e-003
8.915756241242809e-002	6.450812e-003	-1.269424e-003
8.916026142749911e-002	1.505973e-002	-1.237119e-003
8.916463983730984e-002	2.800922e-002	-1.129106e-003
8.917163145794170e-002	4.522236e-002	-8.568320e-004
8.917956986370992e-002	5.903270e-002	-4.462611e-004
8.918478045093342e-002	6.368495e-002	-1.320778e-004
8.918866474320754e-002	6.396136e-002	1.152327e-004
8.919263480407372e-002	6.118262e-002	3.611477e-004
8.919887438440283e-002	5.194132e-002	7.078408e-004
8.920591850321349e-002	3.659249e-002	1.029111e-003
8.921020792695822e-002	2.491513e-002	1.173122e-003
8.921300153607556e-002	1.639876e-002	1.235498e-003
8.921507234244783e-002	9.792048e-003	1.263630e-003
8.921723882766945e-002	2.749289e-003	1.275882e-003
8.922006241242812e-002	-6.450812e-003	1.269424e-003
8.922276142749917e-002	-1.505973e-002	1.237119e-003
8.922713983730995e-002	-2.800922e-002	1.129106e-003
8.923413145794189e-002	-4.522236e-002	8.568320e-004
8.924206986371011e-002	-5.903270e-002	4.462611e-004
8.924728045093357e-002	-6.368495e-002	1.320778e-004
8.925116474320777e-002	-6.396136e-002	-1.152327e-004
8.925513480407379e-002	-6.118262e-002	-3.611477e-004
8.926137438440307e-002	-5.194132e-002	-7.078408e-004
8.926841850321364e-002	-3.659249e-002	-1.029111e-003
8.927270792695817e-002	-2.491513e-002	-1.173122e-003
8.927550153607554e-002	-1.639876e-002	-1.235498e-003
8.927757234244781e-002	-9.792048e-003	-1.263630e-003
8.927973882766943e-002	-2.749289e-003	-1.275882e-003
8.928256241242812e-002	6.450812e-003	-1.269424e-003
8.928526142749917e-002	1.505973e-002	-1.237119e-003
8.928963983730992e-002	2.800922e-002	-1.129106e-003
8.929663145794184e-002	4.522236e-002	-8.568320e-004
8.930456986371005e-002	5.903270e-002	-4.462611e-004
8.930978045093352e-002	6.368495e-002	-1.320778e-004
8.931366474320768e-002	6.396136e-002	1.152327e-004
8.931763480407379e-002	6.118262e-002	3.611477e-004
8.932387438440297e-002	5.194132e-002	7.078408e-004
8.933091850321358e-002	3.659249e-002	1.029111e-003
8.933520792695820e-002	2.491513e-002	1.173122e-003
8.933800153607556e-002	1.639876e-002	1.235498e-003
8.934007234244781e-002	9.792048e-003	1.263630e-003
8.934223882766941e-002	2.749289e-003	1.275882e-003
8.934506241242811e-002	-6.450812e-003	1.269424e-003
8.934776142749915e-002	-1.505973e-002	1.237119e-003
8.935213983730990e-002	-2.800922e-002	1.129106e-003
8.935913145794180e-002	-4.522236e-002	8.568320e-004
8.936706986371003e-002	-5.903270e-002	4.462611e-004
8.937228045093348e-002	-6.368495e-002	1.320778e-004
8.937616474320767e-002	-6.396136e-002	-1.152327e-004
8.938013480407371e-002	-6.118262e-002	-3.611477e-004
8.938637438440297e-002	-5.194132e-002	-7.078408e-004
8.939341850321354e-002	-3.659249e-002	-1.029111e-003
8.939770792695814e-002	-2.491513e-002	-1.173122e-003
8.940050153607553e-002	-1.639876e-002	-1.235498e-003
8.940257234244779e-002	-9.792048e-003	-1.263630e-003
8.940473882766940e-002	-2.749289e-003	-1.275882e-003
8.940756241242810e-002	6.450812e-003	-1.269424e-003
8.941026142749914e-002	1.505973e-002	-1.237119e-003
8.941463983730988e-002	2.800922e-002	-1.129106e-003
8.942163145794177e-002	4.522236e-002	-8.568320e-004
8.942956986370999e-002	5.903270e-002	-4.462611e-004
8.943478045093345e-002	6.368495e-002	-1.320778e-004
8.943866474320765e-002	6.396136e-002	1.152327e-004
8.944263480407369e-002	6.118262e-002	3.611477e-004
8.944887438440295e-002	5.194132e-002	7.078408e-004
8.945591850321352e-002	3.659249e-002	1.029111e-003
8.946020792695814e-002	2.491513e-002	1.173122e-003
8.946300153607552e-002	1.639876e-002	1.235498e-003
8.946507234244779e-002	9.792048e-003	1.263630e-003
8.946723882766940e-002	2.749289e-003	1.275882e-003
8.947006241242810e-002	-6.450812e-003	1.269424e-003
8.947276142749913e-002	-1.505973e-002	1.237119e-003
8.947713983730989e-002	-2.800922e-002	1.129106e-003
8.948413145794179e-002	-4.522236e-002	8.568320e-004
8.949206986371003e-002	-5.903270e-002	4.462611e-004
8.949728045093348e-002	-6.368495e-002	1.320778e-004
8.950116474320770e-002	-6.396136e-002	-1.152327e-004
8.950513480407372e-002	-6.118262e-002	-3.611477e-004
8.951137438440301e-002	-5.194132e-002	-7.078408e-004
8.951841850321357e-002	-3.659249e-002	-1.029111e-003
8.952270792695811e-002	-2.491513e-002	-1.173122e-003
8.952550153607550e-002	-1.639876e-002	-1.235498e-003
8.952757234244778e-002	-9.792048e-003	-1.263630e-003
8.952973882766939e-002	-2.749289e-003	-1.275882e-003
8.953256241242810e-002	6.450812e-003	-1.269424e-003
8.953526142749914e-002	1.505973e-002	-1.237119e-003
8.953963983730988e-002	2.800922e-002	-1.129106e-003
8.954663145794178e-002	4.522236e-002	-8.568320e-004
8.955456986371001e-002	5.903270e-002	-4.462611e-004
8.955978045093349e-002	6.368495e-002	-1.320778e-004
8.956366474320764e-002	6.396136e-002	1.152327e-004
8.956763480407377e-002	6.118262e-002	3.611477e-004
8.957387438440292e-002	5.194132e-002	7.078408e-004
8.958091850321356e-002	3.659249e-002	1.029111e-003
8.958520792695821e-002	2.491513e-002	1.173122e-003
8.958800153607556e-002	1.639876e-002	1.235498e-003
8.959007234244783e-002	9.792048e-003	1.263630e-003
8.959223882766947e-002	2.749289e-003	1.275882e-003
8.959506241242812e-002	-6.450812e-003	1.269424e-003
8.959776142749916e-002	-1.505973e-002	1.237119e-003
8.960213983730993e-002	-2.800922e-002	1.129106e-003
8.960913145794185e-002	-4.522236e-002	8.568320e-004
8.961706986371007e-002	-5.903270e-002	4.462611e-004
8.962228045093353e-002	-6.368495e-002	1.320778e-004
8.962616474320771e-002	-6.396136e-002	-1.152327e-004
8.963013480407377e-002	-6.118262e-002	-3.611477e-004
8.963637438440301e-002	-5.194132e-002	-7.078408e-004
